path	type	lang_tree	template	title	bytes
/news-highlights/170-errata-007-to-ip-2014.html	html	en	T2-article-detail	Errata 007 to IP 2014 - Indian Pharmacopoeia Commission	55654
/news-highlights/171-errata-008-to-ip-2014.html	html	en	T2-article-detail	Errata 008 to IP 2014 - Indian Pharmacopoeia Commission	55670
/news-highlights/172-errata-009-to-ip-2014.html	html	en	T2-article-detail	Errata 009 to IP 2014 - Indian Pharmacopoeia Commission	55688
/news-highlights/174-errata-011-to-ip-2014.html	html	en	T2-article-detail	Errata 011 to IP 2014 - Indian Pharmacopoeia Commission	55667
/news-highlights/175-errata-012-to-ip-2014.html	html	en	T2-article-detail	Errata 012 to IP 2014 - Indian Pharmacopoeia Commission	55671
/news-highlights/176-errata-013-to-ip-2014.html	html	en	T2-article-detail	Errata 013 to IP 2014 - Indian Pharmacopoeia Commission	55669
/news-highlights/177-submission-of-new-monographs-for-ip.html	html	en	T2-article-detail	Submission of New Monographs for IP - Indian Pharmacopoeia Commission	58774
/news-highlights/178-dr-g-n-singh-has-conferred-dhanwantri-award-for-2014.html	html	en	T2-article-detail	Dr. G. N. Singh has conferred “Dhanwantri Award for 2014” - Indian Pharmacopoeia Commission	56051
/news-highlights/179-dosage-form-monographs-required-for-the-following-api-s-for-inclusion-in-ip.html	html	en	T2-article-detail	Dosage form monographs required for the following API’s for inclusion in IP - Indian Pharmacopoeia Commission	67229
/news-highlights/180-ipc-dedicated-toll-free-number-to-the-nation-for-reporting-of-adverse-drug-reactions-adrs-1800-180-3024.html	html	en	T2-article-detail	IPC Dedicated Toll Free Number to the Nation for Reporting of Adverse Drug Reactions (ADRs)- 1800 180 3024 - Indian Pharmacopoeia Commission	57639
/news-highlights/181-training-manual-for-stakeholder-public-comments.html	html	en	T2-article-detail	Training Manual for stakeholder &amp; public comments - Indian Pharmacopoeia Commission	56245
/news-highlights/182-vision-mission-and-objectives.html	html	en	T2-article-detail	Vision Mission and Objectives - Indian Pharmacopoeia Commission	57943
/news-highlights/183-adr-monitoring-centres-office-order.html	html	en	T2-article-detail	ADR Monitoring Centres Office Order - Indian Pharmacopoeia Commission	60363
/news-highlights/184-indian-pharmacopoeia-laboratory-is-accredited-by-nabl.html	html	en	T2-article-detail	Indian Pharmacopoeia Laboratory is accredited by NABL - Indian Pharmacopoeia Commission	56075
/news-highlights/185-notice-analytical-support-for-skill-development-and-drug-discovery.html	html	en	T2-article-detail	Notice: Analytical Support for skill development and drug discovery - Indian Pharmacopoeia Commission	62689
/news-highlights/186-interview-of-dr-g-n-singh-dcgi-in-66-business-today-march-29-2015.html	html	en	T2-article-detail	Interview of Dr. G. N. Singh, DCGI in 66 BUSINESS TODAY March 29 2015 - Indian Pharmacopoeia Commission	55839
/news-highlights/187-display-of-results-for-the-post-of-scientific-assistant-gp-rs-4200-general-category.html	html	en	T2-article-detail	Display of results for the post of Scientific Assistant (GP Rs. 4200/-) (General Category) - Indian Pharmacopoeia Commission	57799
/news-highlights/188-display-of-results-for-the-post-of-scientific-assistant-gp-rs-4200-sc-category.html	html	en	T2-article-detail	Display of results for the post of Scientific Assistant (GP Rs. 4200/-) (SC Category) - Indian Pharmacopoeia Commission	57011
/news-highlights/189-display-of-results-for-the-post-of-scientific-assistant-gp-rs-4200-st-category.html	html	en	T2-article-detail	Display of results for the post of Scientific Assistant (GP Rs. 4200/-) (ST Category) - Indian Pharmacopoeia Commission	56813
/news-highlights/190-drug-safety-label-change-of-rabies-vaccine-human-marketed-in-india.html	html	en	T2-article-detail	Drug safety label change of Rabies Vaccine (Human) marketed in India - Indian Pharmacopoeia Commission	55837
/news-highlights/191-revised-rate-list-of-indian-pharmacopoeia-reference-substances-iprs-and-impurities-standards.html	html	en	T2-article-detail	Revised rate list of Indian Pharmacopoeia Reference Substances (IPRS) and Impurities Standards - Indian Pharmacopoeia Commission	56495
/news-highlights/192-mvpi-circular.html	html	en	T2-article-detail	MvPI Circular - Indian Pharmacopoeia Commission	55511
/news-highlights/475-release-of-indian-pharmacopoeia-ip-2018.html	html	en	T2-article-detail	Release of Indian Pharmacopoeia (IP)-2018 - Indian Pharmacopoeia Commission	60106
/news-highlights/476-walk-in-interview-for-the-post-of-pharmacopoeial-associate-01-no-and-multi-tasking-staff-01-no-at-ipc-regional-office,-hyderabad.html	html	en	T2-article-detail	Walk-in-Interview for the post of Pharmacopoeial Associate (01 No.) and Multi-tasking staff (01 No.) at IPC Regional Office, Hyderabad - Indian Pharmacopoeia Commission	62016
/news-highlights/480-summer-training-and-project-dissertation-related-work-for-student-research-scholar.html	html	en	T2-article-detail	Summer Training and Project / Dissertation Related Work for Student / Research Scholar - Indian Pharmacopoeia Commission	56235
/news-highlights/481-implementation-date-of-ip-2018-has-been-extended-from-01-04-2018-to-01-07-2018.html	html	en	T2-article-detail	Implementation date of IP 2018 has been extended from 01-04-2018 to 01-07-2018 - Indian Pharmacopoeia Commission	59496
/news-highlights/484-proposed-amendment-for-blood-and-blood-related-products-in-ip-2014-2018-for-stakeholder-comments.html	html	en	T2-article-detail	Proposed Amendment for Blood and Blood Related Products in IP 2014/2018 for Stakeholder Comments - Indian Pharmacopoeia Commission	56276
/news-highlights/485-69%E0%A4%B5%E0%A4%BE%E0%A4%81-%E0%A4%97%E0%A4%A3%E0%A4%A4%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0-%E0%A4%A6%E0%A4%BF%E0%A4%B5%E0%A4%B8-%E0%A4%B8%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%8B%E0%A4%B9.html	html	en	T2-article-detail	69वाँ गणतंत्र दिवस समारोह - Indian Pharmacopoeia Commission	58154
/news-highlights/485-69%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD-%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD-%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD-%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD%EF%BF%BD.html	html	en	T2-article-detail	69वाँ गणतंत्र दिवस समारोह - Indian Pharmacopoeia Commission	58514
/news-highlights/485-69वाँ-गणतंत्र-दिवस-समारोह.html	html	en	T2-article-detail	69वाँ गणतंत्र दिवस समारोह - Indian Pharmacopoeia Commission	58154
/news-highlights/486-pt-schedule.html	html	en	T2-article-detail	PT Schedule 2018 - Indian Pharmacopoeia Commission	55709
/news-highlights/487-amendment-list-001-to-ip-2018.html	html	en	T2-article-detail	Amendment List-001 to IP 2018 - Indian Pharmacopoeia Commission	55818
/news-highlights/488-11-new-impurities-launched.html	html	en	T2-article-detail	11 New Impurities Launched - Indian Pharmacopoeia Commission	61205
/news-highlights/489-extension-of-effective-date-of-indian-pharmacopoeia-2018.html	html	en	T2-article-detail	Extension of Effective Date of Indian Pharmacopoeia 2018 - Indian Pharmacopoeia Commission	55997
/news-highlights/490-sop-for-installation-of-dvd-ip-2018.html	html	en	T2-article-detail	SOP for Installation of DVD IP 2018 - Indian Pharmacopoeia Commission	55843
/news-highlights/491-usual-strength.html	html	en	T2-article-detail	Usual strength - Indian Pharmacopoeia Commission	58270
/news-highlights/492-ipc-extended-analytical-services-to-academia,-industry-and-stakeholders.html	html	en	T2-article-detail	IPC extended Analytical Services to Academia, Industry and Stakeholders - Indian Pharmacopoeia Commission	58834
/news-highlights/494-dissolution-test-in-albendazole-tablets-monograph-for-public-stakeholder-comments.html	html	en	T2-article-detail	Dissolution Test in Albendazole Tablets Monograph for public-stakeholder comments - Indian Pharmacopoeia Commission	57344
/news-highlights/495-interactive-session-of-ipc,-drug-regulators,-industry-academia-at-csir-ncl,-pune.html	html	en	T2-article-detail	Interactive session of IPC, Drug Regulators, Industry &amp; Academia at CSIR-NCL, Pune - Indian Pharmacopoeia Commission	56186
/news-highlights/553-appointment-as-statutory-audit.html	html	en	T2-article-detail	Appointment as Statutory Audit - Indian Pharmacopoeia Commission	56795
/news-highlights/556-indian-pharmacopoeia-2018-amendments-and-erratas.html	html	en	T2-article-detail	Indian Pharmacopoeia 2018- Amendments and Erratas - Indian Pharmacopoeia Commission	61790
/news-highlights/558-celebration-of-72th-independence-day-on-15th-august,-2018-at-indian-pharmacopoeia-commission,-ghaziabad.html	html	en	T2-article-detail	Celebration of &quot;72th Independence Day&quot; on 15th August, 2018 at Indian Pharmacopoeia Commission, Ghaziabad - Indian Pharmacopoeia Commission	56418
/news-highlights/574-guidance-	html	en	T2-article-detail	Guidance Document: Materiovigilance Programme of India (version 1.1) - Indian Pharmacopoeia Commission	56747
/news-highlights/574-guidance-document-materiovigilance-programme-of-india-version-	html	en	T2-article-detail	Guidance Document: Materiovigilance Programme of India (version 1.1) - Indian Pharmacopoeia Commission	56800
/news-highlights/574-guidance-document-materiovigilance-programme-of-india-version-1-1.html	html	en	T2-article-detail	Guidance Document: Materiovigilance Programme of India (version 1.1) - Indian Pharmacopoeia Commission	56808
/news-highlights/574-guidancedocument-materiovigilance-programme-of-india-version1-1.html	html	en	T2-article-detail	Guidance Document: Materiovigilance Programme of India (version 1.1) - Indian Pharmacopoeia Commission	56806
/news-highlights/580-1st-ipc-interactive-meet-on-pharmacopoeia-standards-regulatory-and-quality-considerations.html	html	en	T2-article-detail	1st IPC Interactive Meet on Pharmacopoeia Standards Regulatory and Quality Considerations - Postponed - Indian Pharmacopoeia Commission	58026
/news-highlights/592-display-of-results-for-the-post-of-scientific-assistant-gp-rs-4200-obc-category.html	html	en	T2-article-detail	Display of results for the post of Scientific Assistant (GP Rs. 4200/-) (OBC Category) - Indian Pharmacopoeia Commission	56773
/news-highlights/595-notice-regarding-usual-strength-of-pioglitazone-and-metformin.html	html	en	T2-article-detail	Notice regarding Usual Strength of Pioglitazone and Metformin - Indian Pharmacopoeia Commission	57022
/news-highlights/605-amendment-list-003-to-ip-2018.html	html	en	T2-article-detail	Amendment list 003 to IP-2018 - Indian Pharmacopoeia Commission	56812
/news-highlights/609-draft-amendments-to-ip-2018-for-stakeholder%E2%80%99s-comments.html	html	en	T2-article-detail	Draft Amendments to IP 2018 for stakeholder’s comments - Indian Pharmacopoeia Commission	55938
/news-highlights/609-draft-amendments-to-ip-2018-for-stakeholder%EF%BF%BD%EF%BF%BD%EF%BF%BDs-comments.html	html	en	T2-article-detail	Draft Amendments to IP 2018 for stakeholder’s comments - Indian Pharmacopoeia Commission	55956
/news-highlights/609-draft-amendments-to-ip-2018-for-stakeholder’s-comments.html	html	en	T2-article-detail	Draft Amendments to IP 2018 for stakeholder’s comments - Indian Pharmacopoeia Commission	55938
/news-highlights/610-message-of-the-secretary-cum-scientific-director-on-the-10th-anniversary-of-ipc.html	html	en	T2-article-detail	Message of the Secretary-cum-Scientific Director on the 10th Anniversary of IPC - Indian Pharmacopoeia Commission	56808
/news-highlights/620-draft-amendments-to-ip-2018-for-stakeholder%E2%80%99s-comments-updated-on-18-03-2019.html	html	en	T2-article-detail	Draft Amendments to IP 2018 for stakeholder’s comments (Updated on-18.03.2019) - Indian Pharmacopoeia Commission	56161
/news-highlights/620-draft-amendments-to-ip-2018-for-stakeholder%EF%BF%BD%EF%BF%BD%EF%BF%BDs-comments-updated-on-18-03-2019.html	html	en	T2-article-detail	Draft Amendments to IP 2018 for stakeholder’s comments (Updated on-18.03.2019) - Indian Pharmacopoeia Commission	56179
/news-highlights/620-draft-amendments-to-ip-2018-for-stakeholder’s-comments-updated-on-18-03-2019.html	html	en	T2-article-detail	Draft Amendments to IP 2018 for stakeholder’s comments (Updated on-18.03.2019) - Indian Pharmacopoeia Commission	56161
/news-highlights/624-draft-monographs-for-comments-from-stakeholder-s.html	html	en	T2-article-detail	Draft Monographs for Comments from Stakeholder's - Indian Pharmacopoeia Commission	56413
/news-highlights/634-draft-monograph-of-phyto.html	html	en	T2-article-detail	Draft General Chapters of Pharmaceuticals for comments - Indian Pharmacopoeia Commission	56289
/news-highlights/636-medical-device-adverse-event-reporting-form-version-1-1%20-editable-version.html	html	en	T2-article-detail	Medical Device Adverse Event Reporting form version 1.1 (Editable version) - Indian Pharmacopoeia Commission	56109
